,title,company,rating,search_city,location,salary,age,summary
133,"Placement – Pre-Sales Support (July 2020, 12 month placement...",Oracle,3.8,Oxford,Reading,,30+ days ago,"Placement – Pre-Sales Support (July 2020, 12 month placement)-19001AAF.Placement – Pre-Sales Support (July 2020, 12 month placement)."
134,Placement- Public Relations and Communications Support(July...,Oracle,3.8,Oxford,Reading,,30+ days ago,"Placement- Public Relations and Communications Support(July 2020, 12 month placement)-19001AAL.Placement- Public Relations and Communications Support."
135,Placement- Cloud Service Centre Site Reliability Developer (...,Oracle,3.8,Oxford,Reading,,30+ days ago,"Placement- Cloud Service Centre Site Reliability Developer (July 2020, 12 month placement)-19001AA0.Placement- Cloud Service Centre Site Reliability Developer."
136,"Senior Sales Architect, Azure",Ensono,3.1,Oxford,,,30+ days ago,"You’ll be able to discuss and describe options that will enable clients to attain the full value of cloud, from automation through to use of IoT, Data Platform,…"
137,DevOps Engineer,Cortex IT Recruitment,,Oxford,,"£30,000 - £40,000 a year",30+ days ago,"An interest or commercial experience in Machine Learning, Artificial Intelligence and Big Data.Deploy and Configure our products to multiple Blue-chip clients."
138,Financial Accountant,Robert Half United Kingdom,3.9,Oxford,,"£45,000 a year",30+ days ago,My client is a software intelligence company providing application performance management and artificial intelligence.
139,AI Developer/ Engineer Institute for Ethical Artificial Inte...,Oxford Brookes University,4.2,Oxford,,"£35,845 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Ethical Artificial Intelligence…"
140,"Social Science Consultant Researcher, Institute for Ethical...",Oxford Brookes University,4.2,Oxford,,"£31,866 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Institute for Ethical Artificial…"
141,"Section Leader Validation and Regulatory Affairs, Institute...",Oxford Brookes University,4.2,Oxford,,"£41,526 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University institute for Ethical Artificial…"
142,Software Developer/ Engineer Institute for Ethical Artificia...,Oxford Brookes University,4.2,Oxford,,"£35,845 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Ethical Artificial Intelligence…"
143,"Validation and Regulatory Affairs Consultant, Institute for...",Oxford Brookes University,4.2,Oxford,,"£31,866 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Institute for Ethical Artificial…"
144,Placement- Partner Sales Support,Oracle,3.8,Oxford,Reading,,30+ days ago,"Placement- Partner Sales Support (July 2020, 12 month placement).Not all of the leaders of the previous generation have or will make the required shift."
145,Fullstack .NET Developer (Senior and Lead roles available),Michael Page UK,3.3,Oxford,Banbury,,30+ days ago,"Future areas of focus will include mobilisation, Artificial Intelligence and there are plans to extend the use of DevOps and cloud based technology."
146,EMEA Data and AI Cloud Solution Architect,Microsoft,4.2,Oxford,Reading,,30+ days ago,"Artificial Intelligence including BOT framework, Cognitive Services.We are looking for a highly motivated and passionate Data Platform & Advanced Analytics…"
147,Senior NodeJS Developer,Synchro Recruitment,,Oxford,Didcot,"£60,000 - £70,000 a year",30+ days ago,\*REMOTE WORKING AVAILABLE\* - We are seeking an experienced NodeJS Developer to join an awarding winning international software house delivering artificial…
148,"Placement - HCM Sales Development (July 2020, 12 month place...",Oracle,3.8,Oxford,Reading,,30+ days ago,"Placement - HCM Sales Development (July 2020, 12 month placement)-19001AA6.Placement - HCM Sales Development (July 2020, 12 month placement)."
149,Senior Research Associate on ERA of AI,University of Oxford,4.3,Oxford,Oxford,"£32,236 - £39,609 a year",30+ days ago,Senior Research Associate on Enabling Rapid Adoption of Artificial Intelligence through an Anonymised Data Protocol and Explainable Models.
150,Placement / Graduate Position - Solution Engineer / Architec...,Oracle,3.8,Oxford,Reading,,30+ days ago,"Placement / Graduate Position - Solution Engineer / Architect (July 2020, 12 month placement)-19001AAN.Placement / Graduate Position - Solution Engineer /…"
151,Senior Project Specialist,Sensyne Health,,Oxford,Oxford,,30+ days ago,"Alongside this, we develop clinically validated software applications that create clinician and patient benefit while providing highly curated data."
152,Senior Quality Systems Specialist,Ultromics,,Oxford,,"£40,000 - £50,000 a year",30+ days ago,"The Senior Quality Systems Specialist will implement and maintain the quality program and associated procedures to ensure overall compliance with ISO 13485, FDA…"
153,"Senior Sales Architect, Azure",Ensono,3.1,Oxford,,,30+ days ago,"You’ll be able to discuss and describe options that will enable clients to attain the full value of cloud, from automation through to use of IoT, Data Platform,…"
154,DevOps Engineer,Cortex IT Recruitment,,Oxford,,"£30,000 - £40,000 a year",30+ days ago,"An interest or commercial experience in Machine Learning, Artificial Intelligence and Big Data.Deploy and Configure our products to multiple Blue-chip clients."
155,Financial Accountant,Robert Half United Kingdom,3.9,Oxford,,"£45,000 a year",30+ days ago,My client is a software intelligence company providing application performance management and artificial intelligence.
156,"Social Science Consultant Researcher, Institute for Ethical...",Oxford Brookes University,4.2,Oxford,,"£31,866 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Institute for Ethical Artificial…"
157,AI Developer/ Engineer Institute for Ethical Artificial Inte...,Oxford Brookes University,4.2,Oxford,,"£35,845 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Ethical Artificial Intelligence…"
158,Software Developer/ Engineer Institute for Ethical Artificia...,Oxford Brookes University,4.2,Oxford,,"£35,845 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Ethical Artificial Intelligence…"
159,"Validation and Regulatory Affairs Consultant, Institute for...",Oxford Brookes University,4.2,Oxford,,"£31,866 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Institute for Ethical Artificial…"
160,"Section Leader Validation and Regulatory Affairs, Institute...",Oxford Brookes University,4.2,Oxford,,"£41,526 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University institute for Ethical Artificial…"
161,Senior Quality Systems Specialist,Ultromics,,Oxford,,"£40,000 - £50,000 a year",30+ days ago,"The Senior Quality Systems Specialist will implement and maintain the quality program and associated procedures to ensure overall compliance with ISO 13485, FDA…"
162,Research Software Engineer - Swarm Optimisation for Magnetic...,Rosalind Franklin Institute,,Oxford,Didcot,,5 days ago,"The Rosalind Franklin Institute is currently expanding and looking to recruit a Research Software Engineers (RSE) as part of its Artificial Intelligence theme,…"
163,Sales Development Representative,CloudFactory,,Oxford,Reading,,30+ days ago,"Strong interest in technology (machine learning, artificial intelligence, etc).CQ (cultural intelligence) and are interested in what's happening in the world."
164,UX Designer – Reading – £30,Dome Recruitment,,Oxford,Reading,"£30,000 a year",30+ days ago,"Undertake and advocate for user-centred approaches to exploring the application of new capabilities such as machine / artificial intelligence, automation and…"
165,"Senior Sales Architect, Azure",Ensono,3.1,Oxford,,,30+ days ago,"You’ll be able to discuss and describe options that will enable clients to attain the full value of cloud, from automation through to use of IoT, Data Platform,…"
166,DevOps Engineer,Cortex IT Recruitment,,Oxford,,"£30,000 - £40,000 a year",30+ days ago,"An interest or commercial experience in Machine Learning, Artificial Intelligence and Big Data.Deploy and Configure our products to multiple Blue-chip clients."
167,Financial Accountant,Robert Half United Kingdom,3.9,Oxford,,"£45,000 a year",30+ days ago,My client is a software intelligence company providing application performance management and artificial intelligence.
